1.000000000000000000e+00 9.000000000000000000e+00 1.739999999999999991e+00 1.897899999999999920e+02 5.247999999999999687e+01 5.799999999999999600e-01 2.700000000000000178e-01 9.068000000000000000e+03 1.661500000000000000e+04 5.159539999999999964e+03 9.170309999999999491e+03 3.934630000000000109e+03 7.483500000000000000e+03 1.292000000000000000e+03 6.179000000000000000e+03 2.569920000000000073e+03 3.074059999999999945e+03 6.707400000000000000e+04 1.192140000000000000e+05 4.800000000000000000e+01 1.351699999999999875e+02 1.323400000000000034e+02 1.530000000000000071e+01 6.800000000000000488e-01 1.199999999999999956e-01
1.000000000000000000e+00 9.000000000000000000e+00 3.099999999999999978e-01 1.894600000000000080e+02 5.045000000000000284e+01 3.900000000000000133e-01 4.400000000000000022e-01 7.848000000000000000e+03 9.545000000000000000e+03 5.721000000000000000e+03 7.496670000000000073e+03 3.084000000000000000e+03 5.892000000000000000e+03 3.084000000000000000e+03 5.892000000000000000e+03 1.978049999999999955e+03 1.523970000000000027e+03 1.716300000000000000e+04 2.249000000000000000e+04 1.400000000000000000e+01 1.343700000000000045e+02 1.326800000000000068e+02 1.535999999999999943e+01 8.199999999999999512e-01 1.000000000000000021e-02
1.000000000000000000e+00 9.000000000000000000e+00 4.099999999999999756e-01 1.886599999999999966e+02 5.179999999999999716e+01 5.999999999999999778e-02 9.699999999999999734e-01 3.979000000000000000e+03 1.047300000000000000e+04 3.615750000000000000e+03 7.572750000000000000e+03 3.690769999999999982e+03 6.488939999999999600e+03 3.033000000000000000e+03 5.837000000000000000e+03 3.528000000000000114e+02 1.774220000000000027e+03 1.446300000000000000e+04 3.029100000000000000e+04 1.800000000000000000e+01 1.327500000000000000e+02 1.331200000000000045e+02 1.573000000000000043e+01 7.099999999999999645e-01 1.000000000000000021e-02
1.000000000000000000e+00 9.000000000000000000e+00 2.300000000000000100e-01 1.887500000000000000e+02 5.470000000000000284e+01 3.900000000000000133e-01 4.400000000000000022e-01 6.257000000000000000e+03 6.748000000000000000e+03 5.024329999999999927e+03 6.257000000000000000e+03 4.157000000000000000e+03 5.813000000000000000e+03 4.157000000000000000e+03 5.813000000000000000e+03 8.953999999999999773e+02 3.831600000000000250e+02 1.507300000000000000e+04 1.877100000000000000e+04 1.400000000000000000e+01 1.324600000000000080e+02 1.334499999999999886e+02 1.655000000000000071e+01 6.400000000000000133e-01 1.000000000000000021e-02
1.000000000000000000e+00 9.000000000000000000e+00 2.910000000000000142e+00 1.891299999999999955e+02 5.328999999999999915e+01 4.000000000000000222e-01 4.099999999999999756e-01 5.046000000000000000e+03 1.582300000000000000e+04 2.581960000000000036e+03 8.469200000000000728e+03 1.971329999999999927e+03 7.663060000000000400e+03 6.240000000000000000e+02 5.780000000000000000e+03 1.368480000000000018e+03 2.160760000000000218e+03 6.454900000000000000e+04 2.117300000000000000e+05 8.800000000000000000e+01 1.325999999999999943e+02 1.337800000000000011e+02 1.703000000000000114e+01 6.700000000000000400e-01 2.600000000000000089e-01
1.000000000000000000e+00 9.000000000000000000e+00 5.200000000000000178e-01 1.897700000000000102e+02 5.535000000000000142e+01 5.100000000000000089e-01 2.999999999999999889e-01 5.759000000000000000e+03 8.158000000000000000e+03 2.617800000000000182e+03 6.952800000000000182e+03 8.127100000000000364e+02 6.341229999999999563e+03 6.940000000000000000e+02 6.212000000000000000e+03 1.849009999999999991e+03 8.001599999999999682e+02 1.308900000000000000e+04 3.476400000000000000e+04 2.200000000000000000e+01 1.345800000000000125e+02 1.327899999999999920e+02 1.637000000000000099e+01 7.700000000000000178e-01 2.000000000000000042e-02
1.000000000000000000e+00 9.000000000000000000e+00 2.250000000000000000e+00 1.914399999999999977e+02 5.204999999999999716e+01 3.900000000000000133e-01 4.600000000000000200e-01 7.996000000000000000e+03 1.197600000000000000e+04 3.893820000000000164e+03 7.968449999999999818e+03 3.242780000000000200e+03 7.391899999999999636e+03 7.530000000000000000e+02 6.019000000000000000e+03 1.858269999999999982e+03 1.526529999999999973e+03 8.566400000000000000e+04 1.753060000000000000e+05 7.800000000000000000e+01 1.359900000000000091e+02 1.338199999999999932e+02 1.580000000000000071e+01 6.700000000000000400e-01 1.700000000000000122e-01
1.000000000000000000e+00 9.000000000000000000e+00 1.129999999999999893e+00 1.917500000000000000e+02 5.417999999999999972e+01 2.500000000000000000e-01 7.399999999999999911e-01 6.427000000000000000e+03 1.677000000000000000e+04 4.285109999999999673e+03 9.398670000000000073e+03 4.450539999999999964e+03 7.764609999999999673e+03 1.264000000000000000e+03 6.790000000000000000e+03 1.371319999999999936e+03 2.954940000000000055e+03 3.856600000000000000e+04 8.458800000000000000e+04 3.400000000000000000e+01 1.363100000000000023e+02 1.338799999999999955e+02 1.626000000000000156e+01 7.800000000000000266e-01 8.000000000000000167e-02
1.000000000000000000e+00 9.000000000000000000e+00 3.300000000000000155e-01 1.897400000000000091e+02 5.464999999999999858e+01 1.000000000000000056e-01 9.399999999999999467e-01 8.037000000000000000e+03 7.918000000000000000e+03 5.101329999999999927e+03 6.959670000000000073e+03 1.381000000000000000e+03 6.159000000000000000e+03 1.381000000000000000e+03 6.159000000000000000e+03 2.773369999999999891e+03 7.267100000000000364e+02 1.530400000000000000e+04 2.087900000000000000e+04 1.400000000000000000e+01 1.329099999999999966e+02 1.344399999999999977e+02 1.614000000000000057e+01 7.299999999999999822e-01 1.000000000000000021e-02
1.000000000000000000e+00 9.000000000000000000e+00 3.750000000000000000e+00 1.909000000000000057e+02 5.421999999999999886e+01 2.899999999999999800e-01 5.999999999999999778e-01 6.517000000000000000e+03 3.142700000000000000e+04 3.019659999999999854e+03 1.251529999999999927e+04 2.786449999999999818e+03 1.025550000000000000e+04 7.290000000000000000e+02 6.565000000000000000e+03 1.277980000000000018e+03 5.272250000000000000e+03 1.056880000000000000e+05 4.380340000000000000e+05 1.060000000000000000e+02 1.361599999999999966e+02 1.327899999999999920e+02 1.642999999999999972e+01 7.099999999999999645e-01 4.099999999999999756e-01
1.000000000000000000e+00 9.000000000000000000e+00 4.099999999999999756e-01 1.897899999999999920e+02 5.331000000000000227e+01 3.900000000000000133e-01 4.400000000000000022e-01 4.874000000000000000e+03 1.100000000000000000e+04 3.937670000000000073e+03 9.188000000000000000e+03 2.288000000000000000e+03 7.134000000000000000e+03 2.288000000000000000e+03 7.134000000000000000e+03 1.170039999999999964e+03 1.587539999999999964e+03 1.181300000000000000e+04 2.756400000000000000e+04 1.400000000000000000e+01 1.329399999999999977e+02 1.344000000000000057e+02 1.682000000000000028e+01 8.399999999999999689e-01 2.000000000000000042e-02
1.000000000000000000e+00 9.000000000000000000e+00 2.649999999999999911e+00 1.925699999999999932e+02 5.396999999999999886e+01 4.000000000000000222e-01 4.799999999999999822e-01 9.182000000000000000e+03 1.743200000000000000e+04 4.460300000000000182e+03 1.108900000000000000e+04 3.916400000000000091e+03 1.023279999999999927e+04 1.299000000000000000e+03 7.833000000000000000e+03 2.059820000000000164e+03 2.661139999999999873e+03 1.025870000000000000e+05 2.550470000000000000e+05 7.000000000000000000e+01 1.363799999999999955e+02 1.348799999999999955e+02 1.707999999999999829e+01 7.299999999999999822e-01 2.500000000000000000e-01
1.000000000000000000e+00 9.000000000000000000e+00 7.500000000000000000e-01 1.892299999999999898e+02 5.556000000000000227e+01 4.199999999999999845e-01 4.400000000000000022e-01 8.913000000000000000e+03 9.854000000000000000e+03 6.390710000000000036e+03 7.624710000000000036e+03 6.244090000000000146e+03 6.858880000000000109e+03 3.403000000000000000e+03 6.431000000000000000e+03 1.687890000000000100e+03 1.159400000000000091e+03 4.473500000000000000e+04 5.337300000000000000e+04 2.800000000000000000e+01 1.336599999999999966e+02 1.327899999999999920e+02 1.758999999999999986e+01 6.400000000000000133e-01 2.999999999999999889e-02
1.000000000000000000e+00 9.000000000000000000e+00 1.350000000000000089e+00 1.914600000000000080e+02 5.402000000000000313e+01 2.899999999999999800e-01 6.400000000000000133e-01 7.432000000000000000e+03 1.164200000000000000e+04 3.770670000000000073e+03 8.267000000000000000e+03 2.974610000000000127e+03 8.081409999999999854e+03 8.740000000000000000e+02 6.084000000000000000e+03 2.083110000000000127e+03 1.648819999999999936e+03 4.524800000000000000e+04 9.920400000000000000e+04 4.600000000000000000e+01 1.340200000000000102e+02 1.355999999999999943e+02 1.755999999999999872e+01 7.299999999999999822e-01 8.999999999999999667e-02
1.000000000000000000e+00 9.000000000000000000e+00 1.179999999999999938e+00 1.921899999999999977e+02 6.040999999999999659e+01 6.300000000000000044e-01 2.399999999999999911e-01 7.955000000000000000e+03 1.213400000000000000e+04 3.764800000000000182e+03 7.487000000000000000e+03 2.626000000000000000e+03 6.726500000000000000e+03 1.030000000000000000e+03 5.954000000000000000e+03 2.076760000000000218e+03 1.723970000000000027e+03 3.764800000000000000e+04 7.487000000000000000e+04 4.000000000000000000e+01 1.342800000000000011e+02 1.363499999999999943e+02 1.769999999999999929e+01 7.199999999999999734e-01 7.000000000000000666e-02
1.000000000000000000e+00 9.000000000000000000e+00 1.110000000000000098e+00 1.930099999999999909e+02 6.257000000000000028e+01 4.400000000000000022e-01 3.699999999999999956e-01 7.694000000000000000e+03 1.071000000000000000e+04 4.704600000000000364e+03 8.153699999999999818e+03 5.411970000000000255e+03 7.679069999999999709e+03 1.344000000000000000e+03 7.167000000000000000e+03 2.135039999999999964e+03 1.059029999999999973e+03 4.704600000000000000e+04 8.153700000000000000e+04 4.000000000000000000e+01 1.337500000000000000e+02 1.380300000000000011e+02 1.764000000000000057e+01 6.800000000000000488e-01 5.999999999999999778e-02
1.000000000000000000e+00 9.000000000000000000e+00 4.299999999999999933e-01 1.974600000000000080e+02 6.281000000000000227e+01 4.899999999999999911e-01 0.000000000000000000e+00 3.387000000000000000e+03 1.011300000000000000e+04 2.217000000000000000e+03 8.745329999999999927e+03 7.330000000000000000e+02 7.500000000000000000e+03 7.330000000000000000e+02 7.500000000000000000e+03 1.106009999999999991e+03 1.070259999999999991e+03 6.651000000000000000e+03 2.623600000000000000e+04 1.400000000000000000e+01 1.385000000000000000e+02 1.396299999999999955e+02 1.773999999999999844e+01 8.399999999999999689e-01 2.000000000000000042e-02
1.000000000000000000e+00 9.000000000000000000e+00 7.700000000000000178e-01 1.902599999999999909e+02 6.295000000000000284e+01 3.800000000000000044e-01 5.000000000000000000e-01 8.859000000000000000e+03 1.145900000000000000e+04 5.876670000000000073e+03 9.849829999999999927e+03 5.571090000000000146e+03 9.677000000000000000e+03 2.670000000000000000e+03 7.895000000000000000e+03 1.950009999999999991e+03 1.123210000000000036e+03 3.526000000000000000e+04 5.909900000000000000e+04 2.400000000000000000e+01 1.331999999999999886e+02 1.346899999999999977e+02 1.785999999999999943e+01 8.100000000000000533e-01 5.000000000000000278e-02
1.000000000000000000e+00 9.000000000000000000e+00 2.049999999999999822e+00 1.930600000000000023e+02 6.809999999999999432e+01 4.099999999999999756e-01 4.600000000000000200e-01 8.547000000000000000e+03 1.266200000000000000e+04 2.988110000000000127e+03 8.273000000000000000e+03 2.498559999999999945e+03 7.429770000000000437e+03 6.470000000000000000e+02 6.432000000000000000e+03 2.030140000000000100e+03 1.674809999999999945e+03 5.677400000000000000e+04 1.571870000000000000e+05 6.600000000000000000e+01 1.348100000000000023e+02 1.370399999999999920e+02 1.778000000000000114e+01 6.899999999999999467e-01 1.600000000000000033e-01
1.000000000000000000e+00 9.000000000000000000e+00 4.049999999999999822e+00 1.952400000000000091e+02 7.184999999999999432e+01 4.000000000000000222e-01 4.699999999999999734e-01 8.790000000000000000e+03 1.364300000000000000e+04 2.954429999999999836e+03 8.990760000000000218e+03 2.268809999999999945e+03 8.430770000000000437e+03 6.860000000000000000e+02 6.271000000000000000e+03 1.973529999999999973e+03 1.881980000000000018e+03 1.093140000000000000e+05 3.326580000000000000e+05 1.260000000000000000e+02 1.373499999999999943e+02 1.375900000000000034e+02 1.792000000000000171e+01 6.099999999999999867e-01 3.599999999999999867e-01
