1.000000000000000000e+01 4.370000000000000107e+00 8.798999999999999488e+01 8.019999999999999574e+00 4.099999999999999756e-01 4.600000000000000200e-01 1.555500000000000000e+04 3.169800000000000000e+04 6.040750000000000000e+03 1.571070000000000073e+04 5.593579999999999927e+03 1.280520000000000073e+04 6.420000000000000000e+02 8.333000000000000000e+03 3.668699999999999818e+03 6.361689999999999600e+03 3.322410000000000000e+05 8.640870000000000000e+05 1.600000000000000000e+02 5.389999999999999858e+01 6.714000000000000057e+01 1.812999999999999901e+01 5.799999999999999600e-01 3.800000000000000044e-01
1.000000000000000000e+01 1.499999999999999944e-01 8.809999999999999432e+01 8.199999999999999289e+00 1.300000000000000044e-01 4.500000000000000111e-01 5.438000000000000000e+03 9.925000000000000000e+03 3.884670000000000073e+03 8.967000000000000000e+03 2.276000000000000000e+03 8.406000000000000000e+03 2.276000000000000000e+03 8.406000000000000000e+03 1.291470000000000027e+03 6.807100000000000364e+02 1.165400000000000000e+04 2.690100000000000000e+04 1.400000000000000000e+01 5.461999999999999744e+01 6.650000000000000000e+01 1.885000000000000142e+01 5.600000000000000533e-01 0.000000000000000000e+00
1.000000000000000000e+01 1.250000000000000000e+00 8.848999999999999488e+01 9.869999999999999218e+00 4.099999999999999756e-01 2.300000000000000100e-01 1.009400000000000000e+04 1.387800000000000000e+04 3.822860000000000127e+03 9.328930000000000291e+03 3.086590000000000146e+03 8.431950000000000728e+03 5.520000000000000000e+02 7.239000000000000000e+03 2.502769999999999982e+03 2.032960000000000036e+03 5.352000000000000000e+04 1.306050000000000000e+05 5.000000000000000000e+01 5.460999999999999943e+01 6.712999999999999545e+01 1.848999999999999844e+01 6.400000000000000133e-01 7.000000000000000666e-02
1.000000000000000000e+01 1.810000000000000053e+00 9.201000000000000512e+01 1.189000000000000057e+01 4.500000000000000111e-01 3.599999999999999867e-01 1.737300000000000000e+04 1.407400000000000000e+04 6.526300000000000182e+03 1.004360000000000036e+04 5.615520000000000437e+03 9.728969999999999345e+03 8.350000000000000000e+02 7.453000000000000000e+03 4.251680000000000291e+03 1.799730000000000018e+03 1.305260000000000000e+05 2.008720000000000000e+05 6.800000000000000000e+01 7.125000000000000000e+01 5.657999999999999829e+01 1.373000000000000043e+01 5.899999999999999689e-01 1.000000000000000056e-01
1.000000000000000000e+01 2.899999999999999800e-01 9.298999999999999488e+01 8.100000000000000533e-01 8.999999999999999667e-02 9.300000000000000488e-01 5.321000000000000000e+03 9.948000000000000000e+03 3.572500000000000000e+03 8.774750000000000000e+03 3.325789999999999964e+03 7.828310000000000400e+03 6.350000000000000000e+02 7.668000000000000000e+03 1.855009999999999991e+03 1.030420000000000073e+03 1.429000000000000000e+04 3.509900000000000000e+04 1.800000000000000000e+01 7.179000000000000625e+01 5.752000000000000313e+01 1.358999999999999986e+01 6.899999999999999467e-01 1.000000000000000021e-02
1.000000000000000000e+01 1.209999999999999964e+00 9.326999999999999602e+01 8.800000000000000044e-01 2.200000000000000011e-01 5.699999999999999512e-01 2.405700000000000000e+04 1.492000000000000000e+04 8.156529999999999745e+03 9.504469999999999345e+03 6.171140000000000327e+03 8.613329999999999927e+03 1.277000000000000000e+03 7.514000000000000000e+03 5.939470000000000255e+03 2.090889999999999873e+03 1.223480000000000000e+05 1.425670000000000000e+05 5.200000000000000000e+01 7.162999999999999545e+01 5.814999999999999858e+01 1.366999999999999993e+01 5.699999999999999512e-01 5.000000000000000278e-02
1.000000000000000000e+01 4.000000000000000222e-01 9.356999999999999318e+01 1.040000000000000036e+00 5.000000000000000000e-01 2.300000000000000100e-01 8.740000000000000000e+03 9.608000000000000000e+03 5.387199999999999818e+03 8.487600000000000364e+03 3.255300000000000182e+03 7.925729999999999563e+03 2.938000000000000000e+03 7.843000000000000000e+03 2.271159999999999854e+03 6.603400000000000318e+02 2.693600000000000000e+04 4.243800000000000000e+04 2.200000000000000000e+01 7.173999999999999488e+01 5.839999999999999858e+01 1.411999999999999922e+01 6.600000000000000311e-01 1.000000000000000021e-02
1.000000000000000000e+01 3.800000000000000044e-01 9.348999999999999488e+01 8.000000000000000444e-01 2.000000000000000111e-01 4.799999999999999822e-01 1.168000000000000000e+04 1.099300000000000000e+04 6.908000000000000000e+03 9.113250000000000000e+03 5.927399999999999636e+03 8.572180000000000291e+03 2.966000000000000000e+03 7.714000000000000000e+03 3.133010000000000218e+03 1.201680000000000064e+03 2.763200000000000000e+04 3.645300000000000000e+04 1.800000000000000000e+01 7.146999999999999886e+01 5.865999999999999659e+01 1.386999999999999922e+01 7.299999999999999822e-01 1.000000000000000021e-02
1.000000000000000000e+01 6.099999999999999867e-01 9.250000000000000000e+01 1.020000000000000018e+00 1.799999999999999933e-01 4.899999999999999911e-01 6.672000000000000000e+03 1.212500000000000000e+04 4.864800000000000182e+03 9.979399999999999636e+03 4.525989999999999782e+03 8.695920000000000073e+03 2.691000000000000000e+03 8.042000000000000000e+03 1.294769999999999982e+03 1.561849999999999909e+03 2.432400000000000000e+04 4.989700000000000000e+04 2.200000000000000000e+01 7.164000000000000057e+01 5.684000000000000341e+01 1.385999999999999943e+01 5.400000000000000355e-01 2.000000000000000042e-02
1.000000000000000000e+01 2.700000000000000178e-01 9.229999999999999716e+01 1.123000000000000043e+01 2.200000000000000011e-01 4.500000000000000111e-01 6.388000000000000000e+03 1.007700000000000000e+04 3.944000000000000000e+03 8.601250000000000000e+03 3.370889999999999873e+03 7.973560000000000400e+03 2.097000000000000000e+03 7.957000000000000000e+03 1.557029999999999973e+03 8.697000000000000455e+02 1.577600000000000000e+04 3.440500000000000000e+04 1.800000000000000000e+01 7.123000000000000398e+01 5.688000000000000256e+01 1.449000000000000021e+01 7.099999999999999645e-01 1.000000000000000021e-02
1.000000000000000000e+01 1.229999999999999982e+00 9.142000000000000171e+01 1.149000000000000021e+01 2.200000000000000011e-01 5.899999999999999689e-01 5.843000000000000000e+03 1.333500000000000000e+04 3.186179999999999836e+03 9.906909999999999854e+03 2.548800000000000182e+03 9.623989999999999782e+03 7.320000000000000000e+02 7.612000000000000000e+03 1.780960000000000036e+03 1.662140000000000100e+03 3.504800000000000000e+04 1.089760000000000000e+05 4.600000000000000000e+01 6.984999999999999432e+01 5.684000000000000341e+01 1.572000000000000064e+01 4.899999999999999911e-01 4.000000000000000083e-02
1.000000000000000000e+01 4.899999999999999911e-01 9.165999999999999659e+01 1.168999999999999950e+01 8.999999999999999667e-02 9.300000000000000488e-01 7.017000000000000000e+03 1.620300000000000000e+04 3.411500000000000000e+03 1.132929999999999927e+04 2.614940000000000055e+03 9.840680000000000291e+03 6.140000000000000000e+02 8.592000000000000000e+03 2.314440000000000055e+03 2.909309999999999945e+03 1.364600000000000000e+04 4.531700000000000000e+04 1.800000000000000000e+01 6.990000000000000568e+01 5.715999999999999659e+01 1.580000000000000071e+01 6.800000000000000488e-01 2.000000000000000042e-02
1.000000000000000000e+01 3.450000000000000178e+00 9.218000000000000682e+01 1.277999999999999936e+01 2.600000000000000089e-01 5.600000000000000533e-01 1.493000000000000000e+04 3.345700000000000000e+04 5.603060000000000400e+03 1.471900000000000000e+04 5.012979999999999563e+03 1.342060000000000036e+04 7.470000000000000000e+02 7.938000000000000000e+03 3.272409999999999854e+03 6.154090000000000146e+03 2.913590000000000000e+05 7.653870000000000000e+05 1.240000000000000000e+02 7.090999999999999659e+01 5.682999999999999829e+01 1.549000000000000021e+01 6.800000000000000488e-01 3.400000000000000244e-01
1.000000000000000000e+01 3.300000000000000155e-01 9.267000000000000171e+01 1.331000000000000050e+01 2.000000000000000042e-02 9.899999999999999911e-01 7.350000000000000000e+03 1.175300000000000000e+04 6.164329999999999927e+03 9.926670000000000073e+03 3.885000000000000000e+03 8.878000000000000000e+03 3.885000000000000000e+03 8.878000000000000000e+03 1.612170000000000073e+03 1.296140000000000100e+03 1.849300000000000000e+04 2.978000000000000000e+04 1.400000000000000000e+01 7.085999999999999943e+01 5.771999999999999886e+01 1.531000000000000050e+01 4.500000000000000111e-01 1.000000000000000021e-02
1.000000000000000000e+01 1.500000000000000000e+00 9.284000000000000341e+01 1.306000000000000050e+01 1.600000000000000033e-01 6.800000000000000488e-01 9.362000000000000000e+03 1.762900000000000000e+04 3.971530000000000200e+03 1.033450000000000000e+04 2.791110000000000127e+03 9.143530000000000655e+03 9.090000000000000000e+02 7.755000000000000000e+03 2.586500000000000000e+03 2.603780000000000200e+03 6.751600000000000000e+04 1.756870000000000000e+05 6.200000000000000000e+01 7.114000000000000057e+01 5.743999999999999773e+01 1.607999999999999829e+01 5.600000000000000533e-01 7.000000000000000666e-02
1.000000000000000000e+01 2.700000000000000178e-01 9.251999999999999602e+01 1.303999999999999915e+01 3.900000000000000133e-01 4.699999999999999734e-01 1.479100000000000000e+04 1.264400000000000000e+04 9.208329999999999927e+03 1.048129999999999927e+04 3.878000000000000000e+03 8.756000000000000000e+03 3.878000000000000000e+03 8.756000000000000000e+03 4.458789999999999964e+03 1.617109999999999900e+03 2.762500000000000000e+04 3.144400000000000000e+04 1.400000000000000000e+01 7.071999999999999886e+01 5.743999999999999773e+01 1.612999999999999901e+01 6.999999999999999556e-01 1.000000000000000021e-02
1.000000000000000000e+01 7.199999999999999734e-01 9.204999999999999716e+01 1.391999999999999993e+01 8.000000000000000167e-02 5.699999999999999512e-01 8.851000000000000000e+03 1.417500000000000000e+04 5.323500000000000000e+03 1.039779999999999927e+04 3.961530000000000200e+03 9.222000000000000000e+03 3.742000000000000000e+03 8.079000000000000000e+03 1.810369999999999891e+03 2.127079999999999927e+03 3.194100000000000000e+04 6.238700000000000000e+04 2.600000000000000000e+01 7.068999999999999773e+01 5.684000000000000341e+01 1.563000000000000078e+01 6.099999999999999867e-01 2.999999999999999889e-02
1.000000000000000000e+01 2.200000000000000011e-01 9.315999999999999659e+01 1.425000000000000000e+01 1.300000000000000044e-01 4.500000000000000111e-01 3.499000000000000000e+03 9.783000000000000000e+03 2.086000000000000000e+03 8.886000000000000000e+03 1.226000000000000000e+03 8.114000000000000000e+03 1.226000000000000000e+03 8.114000000000000000e+03 1.006970000000000027e+03 6.870800000000000409e+02 6.258000000000000000e+03 2.665800000000000000e+04 1.400000000000000000e+01 7.092000000000000171e+01 5.792000000000000171e+01 1.719999999999999929e+01 6.400000000000000133e-01 0.000000000000000000e+00
1.000000000000000000e+01 1.919999999999999929e+00 9.351999999999999602e+01 1.367999999999999972e+01 4.899999999999999911e-01 3.599999999999999867e-01 1.095600000000000000e+04 1.353300000000000000e+04 5.495000000000000000e+03 9.621790000000000873e+03 4.585579999999999927e+03 8.599500000000000000e+03 1.419000000000000000e+03 7.461000000000000000e+03 2.628380000000000109e+03 1.736009999999999991e+03 1.044050000000000000e+05 1.828140000000000000e+05 7.600000000000000000e+01 7.076999999999999602e+01 5.825999999999999801e+01 1.851000000000000156e+01 4.600000000000000200e-01 8.000000000000000167e-02
1.000000000000000000e+01 2.000000000000000111e-01 9.318999999999999773e+01 4.000000000000000083e-02 3.900000000000000133e-01 4.699999999999999734e-01 5.903000000000000000e+03 1.034700000000000000e+04 3.653000000000000000e+03 9.332000000000000000e+03 1.628000000000000000e+03 8.528000000000000000e+03 1.628000000000000000e+03 8.528000000000000000e+03 1.752500000000000000e+03 7.574400000000000546e+02 1.095900000000000000e+04 2.799600000000000000e+04 1.400000000000000000e+01 7.075000000000000000e+01 5.760999999999999943e+01 1.898000000000000043e+01 7.500000000000000000e-01 1.000000000000000021e-02
1.000000000000000000e+01 3.099999999999999978e-01 9.221999999999999886e+01 8.699999999999999956e-01 1.799999999999999933e-01 3.099999999999999978e-01 4.662000000000000000e+03 1.053400000000000000e+04 2.518750000000000000e+03 8.359000000000000000e+03 8.846399999999999864e+02 7.288119999999999891e+03 7.470000000000000000e+02 6.791000000000000000e+03 1.729599999999999909e+03 1.459799999999999955e+03 1.007500000000000000e+04 3.343600000000000000e+04 1.600000000000000000e+01 5.395000000000000284e+01 7.289000000000000057e+01 1.680000000000000071e+01 5.400000000000000355e-01 1.000000000000000021e-02
1.000000000000000000e+01 4.199999999999999845e-01 9.190000000000000568e+01 8.000000000000000444e-01 1.600000000000000033e-01 5.500000000000000444e-01 1.400900000000000000e+04 1.099200000000000000e+04 8.198399999999999636e+03 8.922799999999999272e+03 4.713210000000000036e+03 8.492719999999999345e+03 4.052000000000000000e+03 7.974000000000000000e+03 3.836940000000000055e+03 1.058799999999999955e+03 4.099200000000000000e+04 4.461400000000000000e+04 2.200000000000000000e+01 5.396999999999999886e+01 7.229999999999999716e+01 1.748000000000000043e+01 6.700000000000000400e-01 1.000000000000000021e-02
1.000000000000000000e+01 2.600000000000000089e-01 9.187000000000000455e+01 1.080000000000000071e+00 7.000000000000000666e-02 4.099999999999999756e-01 5.900000000000000000e+03 1.020100000000000000e+04 3.490750000000000000e+03 9.220000000000000000e+03 2.664849999999999909e+03 9.048629999999999200e+03 1.518000000000000000e+03 8.445000000000000000e+03 1.621349999999999909e+03 6.311100000000000136e+02 1.396300000000000000e+04 3.688000000000000000e+04 1.800000000000000000e+01 5.427000000000000313e+01 7.198999999999999488e+01 1.767999999999999972e+01 4.799999999999999822e-01 0.000000000000000000e+00
1.000000000000000000e+01 7.199999999999999734e-01 9.095000000000000284e+01 8.800000000000000044e-01 2.999999999999999889e-01 4.099999999999999756e-01 1.743200000000000000e+04 1.033200000000000000e+04 6.967250000000000000e+03 9.127750000000000000e+03 3.697610000000000127e+03 8.659850000000000364e+03 1.943000000000000000e+03 8.079000000000000000e+03 5.324630000000000109e+03 7.391699999999999591e+02 5.573800000000000000e+04 7.302200000000000000e+04 3.400000000000000000e+01 5.388000000000000256e+01 7.104000000000000625e+01 1.796000000000000085e+01 5.500000000000000444e-01 2.000000000000000042e-02
1.000000000000000000e+01 4.199999999999999845e-01 9.148000000000000398e+01 1.149999999999999911e+00 1.300000000000000044e-01 4.500000000000000111e-01 5.462000000000000000e+03 1.091500000000000000e+04 3.538000000000000000e+03 1.041129999999999927e+04 2.098000000000000000e+03 9.666000000000000000e+03 2.098000000000000000e+03 9.666000000000000000e+03 1.415349999999999909e+03 5.377799999999999727e+02 1.061400000000000000e+04 3.123400000000000000e+04 1.400000000000000000e+01 5.414999999999999858e+01 7.159000000000000341e+01 1.762000000000000099e+01 6.600000000000000311e-01 1.000000000000000021e-02
1.000000000000000000e+01 1.120000000000000107e+00 9.168999999999999773e+01 5.999999999999999778e-01 4.000000000000000222e-01 3.599999999999999867e-01 1.059300000000000000e+04 1.455200000000000000e+04 6.236199999999999818e+03 1.138779999999999927e+04 6.024409999999999854e+03 1.030370000000000073e+04 2.239000000000000000e+03 8.917000000000000000e+03 2.703079999999999927e+03 1.808380000000000109e+03 6.236200000000000000e+04 1.138780000000000000e+05 3.400000000000000000e+01 5.396999999999999886e+01 7.195999999999999375e+01 1.778999999999999915e+01 7.199999999999999734e-01 7.000000000000000666e-02
1.000000000000000000e+01 5.969999999999999751e+00 9.067000000000000171e+01 1.090000000000000080e+00 2.899999999999999800e-01 6.500000000000000222e-01 2.202700000000000000e+04 5.049700000000000000e+04 9.587420000000000073e+03 1.991370000000000073e+04 9.504340000000000146e+03 1.583579999999999927e+04 6.550000000000000000e+02 1.016400000000000000e+04 4.337180000000000291e+03 9.986950000000000728e+03 9.012170000000000000e+05 1.871890000000000000e+06 2.220000000000000000e+02 5.346000000000000085e+01 7.096999999999999886e+01 1.807000000000000028e+01 5.999999999999999778e-01 6.400000000000000133e-01
1.000000000000000000e+01 3.499999999999999778e-01 9.073999999999999488e+01 1.139999999999999902e+00 1.300000000000000044e-01 4.500000000000000111e-01 2.207100000000000000e+04 2.226700000000000000e+04 1.681470000000000073e+04 1.462300000000000000e+04 1.014700000000000000e+04 8.993000000000000000e+03 1.014700000000000000e+04 8.993000000000000000e+03 4.969199999999999818e+03 5.603090000000000146e+03 5.044400000000000000e+04 4.386900000000000000e+04 1.400000000000000000e+01 5.325999999999999801e+01 7.121999999999999886e+01 1.801999999999999957e+01 6.800000000000000488e-01 1.000000000000000021e-02
1.000000000000000000e+01 1.149999999999999911e+00 9.098999999999999488e+01 9.200000000000000400e-01 4.400000000000000022e-01 8.999999999999999667e-02 1.115800000000000000e+04 1.318600000000000000e+04 5.256909999999999854e+03 1.044050000000000000e+04 4.280710000000000036e+03 9.526309999999999491e+03 1.431000000000000000e+03 8.406000000000000000e+03 3.046829999999999927e+03 1.602589999999999918e+03 5.782600000000000000e+04 1.148450000000000000e+05 4.600000000000000000e+01 5.464999999999999858e+01 7.037000000000000455e+01 1.844999999999999929e+01 5.100000000000000089e-01 4.000000000000000083e-02
1.000000000000000000e+01 6.899999999999999467e-01 9.093000000000000682e+01 1.593999999999999950e+01 5.400000000000000355e-01 3.099999999999999978e-01 9.361000000000000000e+03 1.319100000000000000e+04 3.287000000000000000e+03 9.683569999999999709e+03 1.928750000000000000e+03 8.038500000000000000e+03 8.670000000000000000e+02 7.431000000000000000e+03 2.654900000000000091e+03 2.225110000000000127e+03 2.300900000000000000e+04 6.778500000000000000e+04 3.000000000000000000e+01 5.522999999999999687e+01 6.959000000000000341e+01 1.935999999999999943e+01 6.700000000000000400e-01 2.999999999999999889e-02
1.000000000000000000e+01 3.800000000000000044e-01 8.212999999999999545e+01 1.632999999999999829e+01 4.600000000000000200e-01 2.099999999999999922e-01 5.277000000000000000e+03 9.872000000000000000e+03 3.003800000000000182e+03 8.608000000000000000e+03 2.299909999999999854e+03 7.562909999999999854e+03 6.580000000000000000e+02 7.498000000000000000e+03 1.614740000000000009e+03 9.925599999999999454e+02 1.501900000000000000e+04 4.304000000000000000e+04 2.200000000000000000e+01 6.163000000000000256e+01 4.768999999999999773e+01 2.592000000000000171e+01 6.899999999999999467e-01 1.000000000000000021e-02
1.000000000000000000e+01 2.399999999999999911e-01 8.251999999999999602e+01 1.534999999999999964e+01 1.400000000000000133e-01 0.000000000000000000e+00 6.783000000000000000e+03 1.025000000000000000e+04 4.721000000000000000e+03 8.700000000000000000e+03 2.706000000000000000e+03 7.383000000000000000e+03 2.706000000000000000e+03 7.383000000000000000e+03 1.664759999999999991e+03 1.181990000000000009e+03 1.416300000000000000e+04 2.610000000000000000e+04 1.400000000000000000e+01 6.106000000000000227e+01 4.917000000000000171e+01 2.575000000000000000e+01 6.600000000000000311e-01 1.000000000000000021e-02
1.000000000000000000e+01 8.000000000000000444e-01 8.250000000000000000e+01 1.553999999999999915e+01 8.999999999999999667e-02 8.199999999999999512e-01 1.035200000000000000e+04 1.872300000000000000e+04 5.502430000000000291e+03 1.060270000000000073e+04 3.604769999999999982e+03 9.179799999999999272e+03 1.261000000000000000e+03 7.913000000000000000e+03 3.024750000000000000e+03 3.464909999999999854e+03 3.851700000000000000e+04 7.421900000000000000e+04 2.800000000000000000e+01 6.138000000000000256e+01 4.864999999999999858e+01 2.592000000000000171e+01 6.300000000000000044e-01 2.999999999999999889e-02
1.000000000000000000e+01 1.300000000000000044e-01 9.043000000000000682e+01 1.572000000000000064e+01 1.300000000000000044e-01 4.500000000000000111e-01 9.128000000000000000e+03 8.529000000000000000e+03 4.607000000000000000e+03 7.915670000000000073e+03 2.114000000000000000e+03 7.120000000000000000e+03 2.114000000000000000e+03 7.120000000000000000e+03 3.202460000000000036e+03 5.895000000000000000e+02 1.382100000000000000e+04 2.374700000000000000e+04 1.400000000000000000e+01 6.571999999999999886e+01 5.646000000000000085e+01 2.591000000000000014e+01 5.999999999999999778e-01 0.000000000000000000e+00
1.000000000000000000e+01 1.389999999999999902e+00 9.387000000000000455e+01 1.081000000000000050e+01 3.499999999999999778e-01 4.600000000000000200e-01 1.380400000000000000e+04 1.408500000000000000e+04 4.405000000000000000e+03 9.471000000000000000e+03 3.332119999999999891e+03 8.124380000000000109e+03 4.000000000000000000e+02 6.605000000000000000e+03 3.485050000000000182e+03 2.511610000000000127e+03 7.048000000000000000e+04 1.515360000000000000e+05 5.800000000000000000e+01 7.137000000000000455e+01 5.813000000000000256e+01 1.837999999999999901e+01 6.199999999999999956e-01 7.000000000000000666e-02
1.000000000000000000e+01 6.700000000000000400e-01 9.387999999999999545e+01 1.364000000000000057e+01 1.300000000000000044e-01 2.800000000000000266e-01 5.825000000000000000e+03 1.147100000000000000e+04 4.914670000000000073e+03 9.935670000000000073e+03 4.943789999999999964e+03 9.711110000000000582e+03 3.232000000000000000e+03 7.484000000000000000e+03 8.169800000000000182e+02 1.391529999999999973e+03 2.948800000000000000e+04 5.961400000000000000e+04 2.600000000000000000e+01 7.090000000000000568e+01 5.831000000000000227e+01 1.967999999999999972e+01 5.600000000000000533e-01 2.000000000000000042e-02
1.000000000000000000e+01 4.500000000000000111e-01 1.083900000000000006e+02 1.401999999999999957e+01 3.900000000000000133e-01 2.399999999999999911e-01 1.388400000000000000e+04 1.207700000000000000e+04 7.631170000000000073e+03 9.012829999999999927e+03 5.051939999999999600e+03 8.186079999999999927e+03 1.921000000000000000e+03 7.689000000000000000e+03 4.072400000000000091e+03 1.514079999999999927e+03 4.578700000000000000e+04 5.407700000000000000e+04 2.600000000000000000e+01 8.412000000000000455e+01 6.526999999999999602e+01 2.028000000000000114e+01 7.900000000000000355e-01 2.000000000000000042e-02
1.000000000000000000e+01 5.080000000000000071e+00 1.081500000000000057e+02 1.910000000000000142e+01 2.999999999999999889e-01 4.400000000000000022e-01 1.498600000000000000e+04 1.897600000000000000e+04 6.155819999999999709e+03 1.074089999999999964e+04 5.120380000000000109e+03 9.408700000000000728e+03 6.360000000000000000e+02 7.531000000000000000e+03 3.824219999999999800e+03 2.894940000000000055e+03 3.693490000000000000e+05 6.444540000000000000e+05 1.900000000000000000e+02 8.410999999999999943e+01 6.482999999999999829e+01 2.044000000000000128e+01 4.500000000000000111e-01 3.300000000000000155e-01
