1.000000000000000000e+00 3.000000000000000000e+00 2.600000000000000089e-01 1.745600000000000023e+02 3.603999999999999915e+01 3.900000000000000133e-01 4.699999999999999734e-01 9.989000000000000000e+03 4.819000000000000000e+03 7.100329999999999927e+03 4.673000000000000000e+03 3.999000000000000000e+03 4.421000000000000000e+03 3.999000000000000000e+03 4.421000000000000000e+03 2.450030000000000200e+03 1.789399999999999977e+02 2.130100000000000000e+04 1.401900000000000000e+04 1.400000000000000000e+01 1.179599999999999937e+02 1.279300000000000068e+02 1.375999999999999979e+01 8.499999999999999778e-01 1.000000000000000021e-02
1.000000000000000000e+00 3.000000000000000000e+00 3.899999999999999911e+00 1.742299999999999898e+02 3.854999999999999716e+01 2.800000000000000266e-01 5.799999999999999600e-01 1.909700000000000000e+04 2.528000000000000000e+04 7.583500000000000000e+03 1.076789999999999964e+04 6.813170000000000073e+03 8.559559999999999491e+03 5.990000000000000000e+02 4.701000000000000000e+03 4.546319999999999709e+03 5.420390000000000327e+03 1.971710000000000000e+05 2.799660000000000000e+05 7.400000000000000000e+01 1.192900000000000063e+02 1.260600000000000023e+02 1.533999999999999986e+01 7.500000000000000000e-01 4.699999999999999734e-01
1.000000000000000000e+00 3.000000000000000000e+00 5.200000000000000178e-01 1.732400000000000091e+02 3.992999999999999972e+01 4.000000000000000083e-02 9.799999999999999822e-01 3.657000000000000000e+03 9.025000000000000000e+03 2.812670000000000073e+03 6.165670000000000073e+03 1.670000000000000000e+03 4.586000000000000000e+03 1.670000000000000000e+03 4.586000000000000000e+03 8.381699999999999591e+02 2.025559999999999945e+03 8.438000000000000000e+03 1.849700000000000000e+04 1.400000000000000000e+01 1.172600000000000051e+02 1.265999999999999943e+02 1.526999999999999957e+01 5.899999999999999689e-01 2.000000000000000042e-02
1.000000000000000000e+00 3.000000000000000000e+00 2.459999999999999964e+00 1.690800000000000125e+02 3.942000000000000171e+01 1.799999999999999933e-01 7.900000000000000355e-01 1.719600000000000000e+04 1.517700000000000000e+04 8.714709999999999127e+03 8.854709999999999127e+03 7.631039999999999964e+03 8.186409999999999854e+03 2.081000000000000000e+03 4.892000000000000000e+03 4.484310000000000400e+03 3.397889999999999873e+03 1.220060000000000000e+05 1.239660000000000000e+05 4.400000000000000000e+01 1.163299999999999983e+02 1.214800000000000040e+02 1.723000000000000043e+01 7.900000000000000355e-01 2.500000000000000000e-01
1.000000000000000000e+00 3.000000000000000000e+00 2.979999999999999982e+00 1.731200000000000045e+02 4.117999999999999972e+01 2.700000000000000178e-01 6.800000000000000488e-01 1.635000000000000000e+04 1.420300000000000000e+04 8.218000000000000000e+03 7.754189999999999600e+03 8.661750000000000000e+03 6.832909999999999854e+03 1.662000000000000000e+03 4.674000000000000000e+03 3.394670000000000073e+03 2.805849999999999909e+03 1.725780000000000000e+05 1.628380000000000000e+05 6.800000000000000000e+01 1.178900000000000006e+02 1.257399999999999949e+02 1.621000000000000085e+01 7.800000000000000266e-01 3.400000000000000244e-01
1.000000000000000000e+00 3.000000000000000000e+00 3.800000000000000044e-01 1.710000000000000000e+02 4.239999999999999858e+01 3.900000000000000133e-01 4.699999999999999734e-01 1.338900000000000000e+04 6.017000000000000000e+03 9.235329999999999927e+03 5.241670000000000073e+03 7.114000000000000000e+03 4.130000000000000000e+03 7.114000000000000000e+03 4.130000000000000000e+03 2.937309999999999945e+03 8.062400000000000091e+02 2.770600000000000000e+04 1.572500000000000000e+04 1.400000000000000000e+01 1.181299999999999955e+02 1.225400000000000063e+02 1.648000000000000043e+01 7.600000000000000089e-01 1.000000000000000021e-02
1.000000000000000000e+00 3.000000000000000000e+00 6.700000000000000400e-01 1.712899999999999920e+02 6.456000000000000227e+01 2.800000000000000266e-01 4.299999999999999933e-01 2.215200000000000000e+04 7.042000000000000000e+03 1.860000000000000000e+04 5.902670000000000073e+03 1.360600000000000000e+04 4.807000000000000000e+03 1.360600000000000000e+04 4.807000000000000000e+03 3.634840000000000146e+03 9.129600000000000364e+02 5.580000000000000000e+04 1.770800000000000000e+04 1.400000000000000000e+01 1.170999999999999943e+02 1.239500000000000028e+02 1.626999999999999957e+01 7.199999999999999734e-01 2.999999999999999889e-02
1.000000000000000000e+00 3.000000000000000000e+00 2.999999999999999889e-01 1.700099999999999909e+02 6.399000000000000199e+01 3.900000000000000133e-01 4.699999999999999734e-01 1.942100000000000000e+04 4.992000000000000000e+03 1.779500000000000000e+04 4.779000000000000000e+03 1.563600000000000000e+04 4.423000000000000000e+03 1.563600000000000000e+04 4.423000000000000000e+03 1.590519999999999982e+03 2.533499999999999943e+02 5.338500000000000000e+04 1.433700000000000000e+04 1.400000000000000000e+01 1.161899999999999977e+02 1.228799999999999955e+02 1.737000000000000099e+01 6.899999999999999467e-01 1.000000000000000021e-02
1.000000000000000000e+00 3.000000000000000000e+00 4.669999999999999929e+00 1.715900000000000034e+02 6.434999999999999432e+01 3.499999999999999778e-01 5.500000000000000444e-01 3.074500000000000000e+04 2.412900000000000000e+04 1.741140000000000146e+04 9.578739999999999782e+03 1.627920000000000073e+04 7.996810000000000400e+03 5.028000000000000000e+03 5.357000000000000000e+03 6.992260000000000218e+03 4.648100000000000364e+03 4.701080000000000000e+05 2.586260000000000000e+05 8.800000000000000000e+01 1.175199999999999960e+02 1.238199999999999932e+02 1.732999999999999829e+01 6.300000000000000044e-01 4.799999999999999822e-01
1.000000000000000000e+00 3.000000000000000000e+00 7.399999999999999911e-01 1.705300000000000011e+02 6.546999999999999886e+01 4.199999999999999845e-01 4.500000000000000111e-01 2.356900000000000000e+04 5.883000000000000000e+03 1.733079999999999927e+04 5.062500000000000000e+03 1.536989999999999964e+04 4.454170000000000073e+03 1.280500000000000000e+04 4.414000000000000000e+03 3.510679999999999836e+03 6.307699999999999818e+02 1.039850000000000000e+05 3.037500000000000000e+04 2.400000000000000000e+01 1.182500000000000000e+02 1.215499999999999972e+02 1.801000000000000156e+01 7.500000000000000000e-01 4.000000000000000083e-02
